Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_THP1_6H:BRD-K64634304-001-01-5:40	DB00162	Vitamin A	-0.25757062932475416	-1.272867508361444	0.03705397987191217	0.1165956873690908	THP1
CPC014_NPC_24H:BRD-K56343971-001-01-5:10	DB08881	Vemurafenib	-0.2364065218421982	-1.2602640700245993	0.03710353081986834	0.11668579393689149	NPC
LJP008_NPC.CAS9_24H:M17	DB01262	Decitabine	-0.2859564816907345	-1.3044476127304665	0.03712932967854473	0.11670114381780342	NPC.CAS9
LJP007_JURKAT_24H:E06	DB11743	Ipatasertib	-0.25527070527865425	-1.277040303324328	0.03723780344096159	0.11697618547135398	JURKAT
LJP009_NPC.CAS9_24H:I16	DB12146	Rigosertib	0.2540419715958458	1.2614116393997088	0.037322274881516584	0.11717556081259484	NPC.CAS9
LJP009_NPC.TAK_24H:H09	DB08912	Dabrafenib	0.2918461662331772	1.3156662725438868	0.03744351194318916	0.11749007487685731	NPC.TAK
DOSBIO001_NEU_24H:BRD-A19500257:0.37037	DB02424	Geldanamycin	-0.3017783861389639	-1.291512476845014	0.03757436593257489	0.11783439434392091	NEU
NMH002_NPC_24H:BRD-K00959089-001-02-2:10	DB04795	Thenoyltrifluoroacetone	-0.2380506952186867	-1.260683237719963	0.037646314457450175	0.11799370132478344	NPC
LJP009_NEU_24H:E07	DB01782	Pyrazolanthrone	-0.2627308863975024	-1.2770568687637263	0.03770921556765477	0.11812448829418638	NEU
LJP007_NPC.CAS9_24H:J22	DB03044	Doramapimod	-0.2515295943053006	-1.2712362156246355	0.037797619047619045	0.11832100225670322	NPC.CAS9
CPC014_NEU_24H:BRD-K94294671-003-01-3:10	DB12387	OSI-027	-0.2653790390245882	-1.2902970114986152	0.03781436584041976	0.11832100225670322	NEU
CPC006_NOMO1_6H:BRD-A71390734-001-01-7:0.08	DB01177	Idarubicin	0.2597544021891486	1.2734653355918648	0.03789558556742592	0.11845881209626707	NOMO1
LJP008_NPC.TAK_24H:G22	DB00928	Azacitidine	-0.25238038650338457	-1.2684426837144553	0.037900874635568516	0.11845881209626707	NPC.TAK
LJP007_JURKAT_24H:N18	DB09330	Osimertinib	-0.26239332807848814	-1.2765484378480743	0.03804543815362423	0.11884406464673548	JURKAT
NMH002_NPC_6H:BRD-K76773351-001-03-5:10	DB04769	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	0.28165372991191834	1.3011982299531217	0.03810384913459054	0.1189429634838221	NPC
CPC006_PL21_6H:BRD-A04352665-001-01-2:10	DB04835	Maraviroc	-0.28112144495396013	-1.2935617402691784	0.03811973807296539	0.1189429634838221	PL21
LJP009_NPC_24H:B14	DB11805	Saracatinib	0.28695950676966386	1.3008528585730075	0.03822525597269624	0.11920553553475256	NPC
CPC006_SKM1_6H:BRD-K73319509-001-02-3:40	DB12848	PF-04217903	-0.24847561112279665	-1.2526684608914636	0.03825136612021858	0.11922031932106116	SKM1
CPC006_U937_6H:BRD-K82818427-001-01-4:44.4	DB03880	Batimastat	-0.27584868213603625	-1.2996839119943904	0.038376281518426154	0.1195428668851477	U937
LJP008_NEU_24H:A08	DB07232	Veliparib	0.24104645874279299	1.2548119979202428	0.0385871178391214	0.12013255046007719	NEU
CPC016_NPC_24H:BRD-K82865713-001-02-6:10	DB02304	Prostaglandin B2	0.2662113483457456	1.2977108314184937	0.03873581847649919	0.12048719727946577	NPC
LJP009_NEU_24H:K07	DB11962	GSK-1059615	0.3023079975971245	1.2873944634331476	0.03874422511549769	0.12048719727946577	NEU
LJP007_JURKAT_24H:I12	DB06589	Pazopanib	-0.2738166369485406	-1.298064488707883	0.038771331058020476	0.12050432087615388	JURKAT
LJP007_NEU_24H:E04	DB11743	Ipatasertib	-0.21635612849286692	-1.2411599433184406	0.038799414348462666	0.12052446138645502	NEU
AML001_HL60_6H:BRD-A19037878:10	DB04297	Trichostatin A	0.26061584845770686	1.2586159173804587	0.038863636363636364	0.12065677644559114	HL60
CPC014_NEU_24H:BRD-K36529613-001-01-8:10	DB12638	PU-H71	0.2965981007416449	1.2956106299486554	0.03909510213046343	0.12130788364063153	NEU
LJP008_NPC_24H:N10	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	0.28299325298969863	1.3070883330730927	0.039218241042345274	0.12162232727917971	NPC
LPROT003_NPC_6H:L05	DB12500	Fedratinib	-0.2716209705707151	-1.2799300606285613	0.039284622439620914	0.1217605047725806	NPC
CPC006_THP1_6H:BRD-K54256913-001-01-2:10	DB11740	MK-1775	-0.24105712244016886	-1.2451170690302495	0.039420756234915526	0.12194417319270065	THP1
CPC006_SKM1_6H:BRD-K92241597-001-02-9:80	DB11781	Tosedostat	0.2843088971305052	1.2948405436713166	0.039444371641986636	0.12194417319270065	SKM1
