ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00321	DB04868	Amitriptyline	Nilotinib	0.8652618135376757	N	L	False	False
DB04868	DB00734	Nilotinib	Risperidone	0.8630952380952381	L	N	False	False
DB00824	DB02910	Enprofylline	Octanoyl-Coenzyme A	0.8611111111111112			False	False
DB00458	DB01791	Imipramine	Piclamilast	0.8601190476190479	N		False	False
DB01092	DB00734	Ouabain	Risperidone	0.8583333333333334	C	N	False	False
DB08877	DB00734	Ruxolitinib	Risperidone	0.8541666666666665	L	N	False	False
DB00734	DB01791	Risperidone	Piclamilast	0.8541666666666665	N		False	False
DB00824	DB02659	Enprofylline	Cholic Acid	0.8531746031746033		A	False	False
DB00824	DB08877	Enprofylline	Ruxolitinib	0.8500000000000001		L	False	False
DB08911	DB00543	Trametinib	Amoxapine	0.8488612836438922	L	N	False	False
DB12010	DB00939	Fostamatinib	Meclofenamic acid	0.8480901732557362	B	M	False	False
DB08911	DB00458	Trametinib	Imipramine	0.8477564102564106	L	N	False	False
DB00540	DB00780	Nortriptyline	Phenelzine	0.8452380952380953	N	N	False	False
